term,curie,acc,name,description,is_obsolete,replacement,replacement_acc
http://purl.obolibrary.org/obo/PATO_0000261,PATO:0000261,PATO:0000261,maturity,"A quality of a single physical entity which is held by a bearer when the latter exhibits a state of growth, differentiation, or development.",,,
http://purl.obolibrary.org/obo/PATO_0001165,PATO:0001165,PATO:0001165,obsolete urine enzyme composition value,,true,,
http://purl.obolibrary.org/obo/PATO_0002069,PATO:0002069,PATO:0002069,unstratified,A spatial pattern inhering in a bearer by virtue of the bearer's lacking a layered configuration.,,,
http://purl.obolibrary.org/obo/PATO_0045057,PATO:0045057,PATO:0045057,normal perimeter,A perimeter which is relatively normal or average,,,
http://purl.obolibrary.org/obo/PATO_0015008,PATO:0015008,PATO:0015008,distensibility,A quality inhering in a bearer by virtue of the extent to which the bearer is capable of being stretched or swollen.,,,
http://purl.obolibrary.org/obo/PATO_0002481,PATO:0002481,PATO:0002481,oblique orientation,An orientation quality inhering in a bearer by virtue of the bearer having a slanting direction or position : neither perpendicular nor parallel.,,,
http://purl.obolibrary.org/obo/PATO_0002291,PATO:0002291,PATO:0002291,agenesis,Absence of a tissue or organ due to failure to develop.,,,
http://purl.obolibrary.org/obo/PATO_0000604,PATO:0000604,PATO:0000604,obsolete orientation value,,true,,
http://purl.obolibrary.org/obo/PATO_0000414,PATO:0000414,PATO:0000414,unbranched,A branchiness quality inhering in a bearer by virtue of the bearer's lacking branches.,,,
http://purl.obolibrary.org/obo/PATO_0001318,PATO:0001318,PATO:0001318,indiscriminate,A discrimination quality in a bearer by virtue of the bearer's being incapable perceiving differences between two or more stimuli.,,,
http://purl.obolibrary.org/obo/PATO_0000224,PATO:0000224,PATO:0000224,obsolete motor function,,true,,
http://purl.obolibrary.org/obo/PATO_0001128,PATO:0001128,PATO:0001128,obsolete absolute work value,,true,,
http://purl.obolibrary.org/obo/PATO_0000034,PATO:0000034,PATO:0000034,obsolete protein concentration,,true,,
http://purl.obolibrary.org/obo/PATO_0000966,PATO:0000966,PATO:0000966,obsolete symmetry value,,true,,
http://purl.obolibrary.org/obo/PATO_0000776,PATO:0000776,PATO:0000776,obsolete memory value,,true,,
http://purl.obolibrary.org/obo/PATO_0001920,PATO:0001920,PATO:0001920,mislocalised ventrally,A positional quality inhering in a bearer by virtue of the bearer's being positioned towards the abdomen of an organism.,,,
http://purl.obolibrary.org/obo/PATO_0000586,PATO:0000586,PATO:0000586,increased size,A size quality which is relatively high.,,,
http://purl.obolibrary.org/obo/PATO_0001730,PATO:0001730,PATO:0001730,deciduous (generic),A quality inhering in a bearer by virtue of the bearer's disposition to shed body parts.,,,
http://purl.obolibrary.org/obo/PATO_0000396,PATO:0000396,PATO:0000396,severe intensity,An intensity which is extremely bad or unpleasant in type or degree or effect or force.,,,
http://purl.obolibrary.org/obo/PATO_0001540,PATO:0001540,PATO:0001540,glutinous,An amylose composition quality inhering in an bearer by virtue of the bearer's having negligible or no amylose content.,,,
http://purl.obolibrary.org/obo/PATO_0002444,PATO:0002444,PATO:0002444,mineralized,A composition quality inhering in a bearer by virtue of the bearer's being composed of or possessing inorganic material.,,,
http://purl.obolibrary.org/obo/PATO_0001350,PATO:0001350,PATO:0001350,angular acceleration,A physical quality inhering in a bearer by virtue of the rate of change of the bearer's angular velocity.,,,
http://purl.obolibrary.org/obo/PATO_0002254,PATO:0002254,PATO:0002254,flattened,A quality inhering in a bearer by virtue of the bearer's surface becoming more extended in a plane.,,,
http://purl.obolibrary.org/obo/PATO_0001160,PATO:0001160,PATO:0001160,obsolete unconcentrated,,true,,
http://purl.obolibrary.org/obo/PATO_0002064,PATO:0002064,PATO:0002064,fenestrated,A structure quality inhering in a bearer by virtue of the bearer's delimited by a surface with holes.,,,
http://purl.obolibrary.org/obo/PATO_0045052,PATO:0045052,PATO:0045052,normal depth,A depth quality which is relatively normal or average,,,
http://purl.obolibrary.org/obo/PATO_0015003,PATO:0015003,PATO:0015003,decreased efficacy,A decrease in the ability of a process to produce its output.,,,
http://purl.obolibrary.org/obo/PATO_0000929,PATO:0000929,PATO:0000929,obsolete light intensivity sensitivity,,true,,
http://purl.obolibrary.org/obo/PATO_0000739,PATO:0000739,PATO:0000739,obsolete absolute enzyme function value,,true,,
http://purl.obolibrary.org/obo/PATO_0000549,PATO:0000549,PATO:0000549,obsolete far red light sensitivity value,,true,,
http://purl.obolibrary.org/obo/PATO_0000359,PATO:0000359,PATO:0000359,obsolete water content value,,true,,
http://purl.obolibrary.org/obo/PATO_0001503,PATO:0001503,PATO:0001503,simple,A complexity quality in a bearer by virtue of the bearer's having few parts or being complicated or compound.,,,
http://purl.obolibrary.org/obo/PATO_0002407,PATO:0002407,PATO:0002407,indurated,Having become firm or hard especially by increase of fibrous elements.,,,
http://purl.obolibrary.org/obo/PATO_0000169,PATO:0000169,PATO:0000169,viability,An organismal quality inhering in a bearer or a population by virtue of the bearer's disposition to survive and develop normally or the number of surviving individuals in a given population.,,,
http://purl.obolibrary.org/obo/PATO_0001313,PATO:0001313,PATO:0001313,invariant temperature,A variability quality inhering in a bearer by virtue of the bearer's lacking or not exhibiting variation of temperature.,,,
http://purl.obolibrary.org/obo/PATO_0002217,PATO:0002217,PATO:0002217,nitrated,"A molecular quality inhering in a bearer by virtue of the bearer's being combined, or impregnated, with nitric acid, or some of its compounds.",,,
http://purl.obolibrary.org/obo/PATO_0001123,PATO:0001123,PATO:0001123,obsolete relative power value,,true,,
http://purl.obolibrary.org/obo/PATO_0002027,PATO:0002027,PATO:0002027,osmolality,A concentration quality inhering in a bearer by virtue of the bearer's amount of osmoles of solute per kilogram of solvent.,,,
http://purl.obolibrary.org/obo/PATO_0045015,PATO:0045015,PATO:0045015,normal efficiency,An efficiency which is relatively normal or average.,,,
http://purl.obolibrary.org/obo/PATO_0000961,PATO:0000961,PATO:0000961,obsolete relative opacity value,,true,,
http://purl.obolibrary.org/obo/PATO_0001865,PATO:0001865,PATO:0001865,spheroid,A convex 3-D shape quality inhering in a bearer by virtue of the bearer's having a quadric surface in three dimensions obtained by rotating an ellipse about one of its principal axes. Includes spheres and oblate/prolate spheroids.,,,
http://purl.obolibrary.org/obo/PATO_0000771,PATO:0000771,PATO:0000771,aversion,A preference quality in a bearer by virtue of the bearer's disliking a perceived stimulus.,,,
http://purl.obolibrary.org/obo/PATO_0001675,PATO:0001675,PATO:0001675,decreased efficiency,An efficiency which is relatively low.,,,
http://purl.obolibrary.org/obo/PATO_0055002,PATO:0055002,PATO:0055002,increased spatial extent of a process,"A spatial distribution of a process in which the process occupies a greater length, area, or volume than the reference process. For example, heterochromatin may form over a shorter length of a chromosome in a mutant than in wild type.",,,
http://purl.obolibrary.org/obo/PATO_0000581,PATO:0000581,PATO:0000581,obsolete relative weight value,,true,,
http://purl.obolibrary.org/obo/PATO_0002389,PATO:0002389,PATO:0002389,procumbent,Growing horizontal to the ground without setting roots.,,,
http://purl.obolibrary.org/obo/PATO_0001485,PATO:0001485,PATO:0001485,condensed,A structural quality inhering in a bearer by virtue of the bearer's being thicker or more closely packed together; pressed tightly together.,,,
http://purl.obolibrary.org/obo/PATO_0000391,PATO:0000391,PATO:0000391,obsolete intense,,true,,
http://purl.obolibrary.org/obo/PATO_0001295,PATO:0001295,PATO:0001295,albedo,A reflective quality restricted to a particular wavelength.,,,
http://purl.obolibrary.org/obo/PATO_0002199,PATO:0002199,PATO:0002199,meltability,A quality which inheres in a substance by virtue of the ease with which the substance can be changed from a solid to a liquid state especially by the application of heat.,,,
http://purl.obolibrary.org/obo/PATO_0000924,PATO:0000924,PATO:0000924,obsolete relative enzyme function,,true,,
http://purl.obolibrary.org/obo/PATO_0001828,PATO:0001828,PATO:0001828,male pseudohermaphrodite,A biological sex quality inhering in an individual or a population by virtue of having internal reproductive organs of male and external sexual characteristics of female.,,,
http://purl.obolibrary.org/obo/PATO_0000734,PATO:0000734,PATO:0000734,obsolete abdominal tone value,,true,,
http://purl.obolibrary.org/obo/PATO_0001638,PATO:0001638,PATO:0001638,necessary (occurrent),A necessity quality inhering in a process by virtue of the bearer's being essential or indispensable.,,,
http://purl.obolibrary.org/obo/PATO_0000544,PATO:0000544,PATO:0000544,obsolete light_quality sensitivity value,,true,,
http://purl.obolibrary.org/obo/PATO_0001448,PATO:0001448,PATO:0001448,ossified,A composition quality inhering in an bearer by virtue of the bearer's being hardened by the deposition of calcium into bone.,,,
http://purl.obolibrary.org/obo/PATO_0000354,PATO:0000354,PATO:0000354,obsolete protein composition value,,true,,
http://purl.obolibrary.org/obo/PATO_0001258,PATO:0001258,PATO:0001258,deep pink,Pink color having medium brightness and moderate saturation.,,,
http://purl.obolibrary.org/obo/PATO_0002402,PATO:0002402,PATO:0002402,multifocal to coalescing,Multiple lesions some interconnecting with each other.,,,
http://purl.obolibrary.org/obo/PATO_0000164,PATO:0000164,PATO:0000164,obsolete relative temporal,,true,,
http://purl.obolibrary.org/obo/PATO_0030004,PATO:0030004,PATO:0030004,partially anterioralized,An anterioralized quality inhering in a bearer by virtue of the bearer's gross morphology containing what are normally anterior structures and missing some but not all of what are normally posterior structures.,,,
http://purl.obolibrary.org/obo/PATO_0001068,PATO:0001068,PATO:0001068,obsolete relative strain,,true,,
http://purl.obolibrary.org/obo/PATO_0002212,PATO:0002212,PATO:0002212,slender,A shape quality inhering in a bearer by virtue of the bearer's being small or narrow in circumference or width in proportion to length or height.,,,
http://purl.obolibrary.org/obo/PATO_0002022,PATO:0002022,PATO:0002022,villiform,A concave 3-D shape quality inhering in a bearer by virtue of the bearer's resembling a minute projection (villus).,,,
http://purl.obolibrary.org/obo/PATO_0045010,PATO:0045010,PATO:0045010,normal concentration,A concentration which is relatively normal or average.,,,
http://purl.obolibrary.org/obo/PATO_0001860,PATO:0001860,PATO:0001860,decreased coordination,A coordination which is relatively low.,,,
http://purl.obolibrary.org/obo/PATO_0001670,PATO:0001670,PATO:0001670,decreased susceptibility toward,A susceptibility toward an external stimulus which is lower than normal/average.,,,
http://purl.obolibrary.org/obo/PATO_0001480,PATO:0001480,PATO:0001480,spongy,"A structural quality inhering in a bearer by virtue of the bearer's resembling a sponge in elasticity, absorbency, or porousness.",,,
http://purl.obolibrary.org/obo/PATO_0002384,PATO:0002384,PATO:0002384,waxy,Presence of long chain aliphatic lipids on the surface of an organism.,,,
http://purl.obolibrary.org/obo/PATO_0001290,PATO:0001290,PATO:0001290,fluorescent,A fluorescence quality inhering in a bearer by virtue of emitting light during exposure to radiation from an external source.,,,
http://purl.obolibrary.org/obo/PATO_0002194,PATO:0002194,PATO:0002194,neutral charge,"A quality which inheres in a molecular entity by virtue of the molecular entity possessing the same amount of electrons overall as protons, thus having an overall neutral charge.",,,
http://purl.obolibrary.org/obo/PATO_0000507,PATO:0000507,PATO:0000507,obsolete disease sensitivity value,,true,,
http://purl.obolibrary.org/obo/PATO_0000317,PATO:0000317,PATO:0000317,black,A color that lacks any hues as parts.,,,
http://purl.obolibrary.org/obo/PATO_0000127,PATO:0000127,PATO:0000127,obsolete relative mass,,true,,
http://purl.obolibrary.org/obo/PATO_0000869,PATO:0000869,PATO:0000869,obsolete prepulse inhibition value,,true,,
http://purl.obolibrary.org/obo/PATO_0000679,PATO:0000679,PATO:0000679,obsolete temporal value,,true,,
http://purl.obolibrary.org/obo/PATO_0001823,PATO:0001823,PATO:0001823,wet,A wetness quality inhering in a bearer by virtue of the bearer's being covered by a liquid.,,,
http://purl.obolibrary.org/obo/PATO_0000489,PATO:0000489,PATO:0000489,obsolete vigorous response,,true,,
http://purl.obolibrary.org/obo/PATO_0001633,PATO:0001633,PATO:0001633,posterior to,A spatial quality inhering in a bearer by virtue of the bearer's being located toward the rear of an organism relative to another entity.,,,
http://purl.obolibrary.org/obo/PATO_0002537,PATO:0002537,PATO:0002537,subovoid,A spheroid quality inhering in a bearer by virtue of the bearer's exhibiting a shape not quite ovoid. approximately ovoid.,,,
http://purl.obolibrary.org/obo/PATO_0000299,PATO:0000299,PATO:0000299,mobile,A mobility quality of inhering in a bearer by virtue of the bearer's disposition to move freely.,,,
http://purl.obolibrary.org/obo/PATO_0002347,PATO:0002347,PATO:0002347,obconical,"A conical quality inhering in a bearer by virtue of the bearer's resembling a cone, with the pointed end attached to an organism.",,,
http://purl.obolibrary.org/obo/PATO_0001253,PATO:0001253,PATO:0001253,light magenta,A color consisting of magenta color and high brightness.,,,
http://purl.obolibrary.org/obo/PATO_0002157,PATO:0002157,PATO:0002157,partially dislocated,"A positional quality inhering in a bearer by virtue of the bearer's being slightly out of its usual or proper place, or position.",,,
http://purl.obolibrary.org/obo/PATO_0001063,PATO:0001063,PATO:0001063,obsolete relative flux,,true,,
http://purl.obolibrary.org/obo/PATO_0001995,PATO:0001995,PATO:0001995,organismal quality,A quality that inheres in an entire organism or part of an organism.,,,
http://purl.obolibrary.org/obo/PATO_0005008,PATO:0005008,PATO:0005008,brachydont,A 3-D shape inhering in a bearer by virtue of the bearer's having dentition characterized by low-crowned teeth. Human teeth are brachydont.,,,
http://purl.obolibrary.org/obo/PATO_0000502,PATO:0000502,PATO:0000502,delayed,A quality of a process which starts later than the natural start time or the reference process.,,,
http://purl.obolibrary.org/obo/PATO_0001406,PATO:0001406,PATO:0001406,binucleate,A nucleate quality inhering in a bearer by virtue of the bearer's having two nuclei.,,,
http://purl.obolibrary.org/obo/PATO_0000312,PATO:0000312,PATO:0000312,obsolete color intensity value,,true,,
http://purl.obolibrary.org/obo/PATO_0001216,PATO:0001216,PATO:0001216,obsolete volume_unit,,true,,
http://purl.obolibrary.org/obo/PATO_0000122,PATO:0000122,PATO:0000122,length,A 1-D extent quality which is equal to the distance between two points.,,,
http://purl.obolibrary.org/obo/PATO_0001026,PATO:0001026,PATO:0001026,work,A physical quality which is equal to the energy transferred by a force to a moving object.,,,
http://purl.obolibrary.org/obo/PATO_0001958,PATO:0001958,PATO:0001958,increased variability of size,A variability of size which is relatively high.,,,
http://purl.obolibrary.org/obo/PATO_0000864,PATO:0000864,PATO:0000864,obsolete spinal reflex value,,true,,
http://purl.obolibrary.org/obo/PATO_0001768,PATO:0001768,PATO:0001768,semi-lethal (sensu genetics),A viability quality inhering in a bearer or a population by virtue of some of it's members' inability to survive to reproduce.,,,
http://purl.obolibrary.org/obo/PATO_0000674,PATO:0000674,PATO:0000674,obsolete absolute temperature value,,true,,
http://purl.obolibrary.org/obo/PATO_0001578,PATO:0001578,PATO:0001578,decreased permeability,A permeability which is relatively low.,,,
http://purl.obolibrary.org/obo/PATO_0000484,PATO:0000484,PATO:0000484,obsolete tactile hyporesponsive,,true,,
http://purl.obolibrary.org/obo/PATO_0001388,PATO:0001388,PATO:0001388,uniparental disomy,A disomy quality inhering in a bearer by virtue of the bearer's containing two copies of the chromosome from one of the parents (with no contribution from the other parent).,,,
http://purl.obolibrary.org/obo/PATO_0002532,PATO:0002532,PATO:0002532,obsolete secondary,,true,PATO:0002632,PATO:0002632
http://purl.obolibrary.org/obo/PATO_0000294,PATO:0000294,PATO:0000294,obsolete process value,,true,,
http://purl.obolibrary.org/obo/PATO_0001198,PATO:0001198,PATO:0001198,obsolete unmodified direction,,true,,
http://purl.obolibrary.org/obo/PATO_0002342,PATO:0002342,PATO:0002342,cupulate,"A quality inhering in a bearer by virtue of the bearer's being a cupule, with a structure similar to a cup that also encloses the ovule in partiality.",,,
http://purl.obolibrary.org/obo/PATO_0002152,PATO:0002152,PATO:0002152,splayed lateral,A curvature quality inhering in a bearer by virtue of the bearer's being curved outwards from the side.,,,
http://purl.obolibrary.org/obo/PATO_0001990,PATO:0001990,PATO:0001990,duration of disease,A duration quality of a process inhering in a disease by virtue of the bearer's duration of an impairment of health or of a condition of abnormal functioning.,,,
http://purl.obolibrary.org/obo/PATO_0005003,PATO:0005003,PATO:0005003,paddle shaped,A quality inhering in a bearer by virtue of the bearer's resembling the form of a paddle.,,,
http://purl.obolibrary.org/obo/PATO_0000827,PATO:0000827,PATO:0000827,obsolete visual threshold value,,true,,
http://purl.obolibrary.org/obo/PATO_0000637,PATO:0000637,PATO:0000637,obsolete structure value,,true,,
http://purl.obolibrary.org/obo/PATO_0000447,PATO:0000447,PATO:0000447,obsolete decreased percentage,,true,,
http://purl.obolibrary.org/obo/PATO_0000257,PATO:0000257,PATO:0000257,obsolete absolute taste_acuity,,true,,
http://purl.obolibrary.org/obo/PATO_0001401,PATO:0001401,PATO:0001401,oligopotent,A cellular potency that is the capacity to form multiple differentiated cell types of a specific lineage and lack self renewing capacity.,,,
http://purl.obolibrary.org/obo/PATO_0002305,PATO:0002305,PATO:0002305,increased object quality,A quality of an object that has a value that is increased compared to normal or average.,,,
http://purl.obolibrary.org/obo/PATO_0000067,PATO:0000067,PATO:0000067,obsolete relative pilosity,,true,,
http://purl.obolibrary.org/obo/PATO_0001211,PATO:0001211,PATO:0001211,obsolete solid_angle_quantity,,true,,
http://purl.obolibrary.org/obo/PATO_0002115,PATO:0002115,PATO:0002115,fibrinoid,A composition quality inhering in a bearer by virtue of the bearer's containing fibrin.,,,
http://purl.obolibrary.org/obo/PATO_0001021,PATO:0001021,PATO:0001021,energy,A physical quality inhering in a bearer by virtue of the bearer's capacity to do work.,,,
http://purl.obolibrary.org/obo/PATO_0000999,PATO:0000999,PATO:0000999,alternation,A quality of a single process inhering in a bearer by virtue of the bearer's successive change from one thing or state to another and back again.,,,
http://purl.obolibrary.org/obo/PATO_0001953,PATO:0001953,PATO:0001953,decussate,A pattern quality inhering in a bearer by virtue of the bearer's consisting of paired parts that alternately cross each other.,,,
http://purl.obolibrary.org/obo/PATO_0001763,PATO:0001763,PATO:0001763,female semi-sterile,,,,
http://purl.obolibrary.org/obo/PATO_0001573,PATO:0001573,PATO:0001573,isometrical,A symmetry quality inhering in a bearer by virtue of the bearer's having equal dimensions or measurements.,,,
http://purl.obolibrary.org/obo/PATO_0002477,PATO:0002477,PATO:0002477,brittle,A structural quality inhering in a bearer by virtue of the bearer's disposition to breaks without significant deformation (strain) when subjected to stress.,,,
http://purl.obolibrary.org/obo/PATO_0001383,PATO:0001383,PATO:0001383,pentaploid,A polyploidy quality inhering in a bearer by virtue of the bearer's containing five homologous sets of chromosomes.,,,
http://purl.obolibrary.org/obo/PATO_0002287,PATO:0002287,PATO:0002287,increased elasticity,An elasticity which is relatively high.,,,
http://purl.obolibrary.org/obo/PATO_0001193,PATO:0001193,PATO:0001193,lateral to,A spatial quality inhering in a bearer by virtue of the bearer's being located toward the side relative to another entity.,,,
http://purl.obolibrary.org/obo/PATO_0002097,PATO:0002097,PATO:0002097,"neoplastic, malignant","A disposition inhering in a tumour by virtue of the bearer's disposition to progress, invade surrounding tissues or metastasize.",,,
http://purl.obolibrary.org/obo/PATO_0045085,PATO:0045085,PATO:0045085,normal duration of temperature,A duration quality of temperature quality of a process which is relatively normal.,,,
http://purl.obolibrary.org/obo/PATO_0001916,PATO:0001916,PATO:0001916,posterodorsal to,A spatial quality inhering in a bearer by virtue of the bearer's being located toward the rear and upper surface of an organism relative to another entity.,,,
http://purl.obolibrary.org/obo/PATO_0000822,PATO:0000822,PATO:0000822,obsolete taste type value,,true,,
http://purl.obolibrary.org/obo/PATO_0001726,PATO:0001726,PATO:0001726,decreased male receptivity,A male receptivity which is relatively low.,,,
http://purl.obolibrary.org/obo/PATO_0000632,PATO:0000632,PATO:0000632,symmetrical,A symmetry quality inhering in a bearer by virtue of the bearer's being capable of division by a longitudinal plane into similar halves.,,,
http://purl.obolibrary.org/obo/PATO_0001536,PATO:0001536,PATO:0001536,solubility,A molecular quality that inheres in a molecular entity by virtue of the bearer's disposition to dissolve in a liquid.,,,
http://purl.obolibrary.org/obo/PATO_0000442,PATO:0000442,PATO:0000442,obsolete insomnia,A sleep pattern quality inhering in a bearer by virtue of the bearer's inability to sleep.,true,,
http://purl.obolibrary.org/obo/PATO_0001346,PATO:0001346,PATO:0001346,h plus,A S. pombe mating type determined by the mat1-Pc and mat1-Pi on the mat1 locus.,,,
http://purl.obolibrary.org/obo/PATO_0000252,PATO:0000252,PATO:0000252,obsolete suckling reflex,,true,,
http://purl.obolibrary.org/obo/PATO_0001156,PATO:0001156,PATO:0001156,obsolete relative concentration,,true,,
http://purl.obolibrary.org/obo/PATO_0002300,PATO:0002300,PATO:0002300,increased quality,A quality that has a value that is increased compared to normal or average.,,,
http://purl.obolibrary.org/obo/PATO_0000062,PATO:0000062,PATO:0000062,sleep pattern,A sleep quality defined by the mathematic properties of the relative time frames of the sleep cycle.,,,
http://purl.obolibrary.org/obo/PATO_0002110,PATO:0002110,PATO:0002110,well differentiated,A cellular quality inhering in a bearer by virtue of its having most of the cellular characteristics of the tissue of origin.,,,
http://purl.obolibrary.org/obo/PATO_0045048,PATO:0045048,PATO:0045048,normal sensitivity to irradiation,A sensitivity to irradiation which is relatively normal or average,,,
http://purl.obolibrary.org/obo/PATO_0040029,PATO:0040029,PATO:0040029,shaded,A physical quality inhering in a bearer by virtue of that bearer being shielded from visible light.,,,
http://purl.obolibrary.org/obo/PATO_0000994,PATO:0000994,PATO:0000994,obsolete absolute viscosity,,true,,
http://purl.obolibrary.org/obo/PATO_0001898,PATO:0001898,PATO:0001898,increased circumference,A circumference which is relatively high.,,,
http://purl.obolibrary.org/obo/PATO_0002472,PATO:0002472,PATO:0002472,decreased velocity,A physical quality inhering in a bearer by virtue of the bearer's decreased rate of change of the position.,,,
http://purl.obolibrary.org/obo/PATO_0002282,PATO:0002282,PATO:0002282,increased mobility,A mobility which is relative high.,,,
http://purl.obolibrary.org/obo/PATO_0002092,PATO:0002092,PATO:0002092,anaplastic,"A morphology quality inhering in a neoplastic cell by virtue of the bearer's exhibiting breakdown of cell-cell interaction maintaining tissue architecture, proliferative dysregulation and bizarre modification to nucleus size and shape.",,,
http://purl.obolibrary.org/obo/PATO_0000405,PATO:0000405,PATO:0000405,curled,A shape quality inhering in a bearer by virtue of the bearer's having parallel chains in undulate fashion on the border.,,,
http://purl.obolibrary.org/obo/PATO_0045080,PATO:0045080,PATO:0045080,normal virulence,A virulence which is relatively normal or average,,,
http://purl.obolibrary.org/obo/PATO_0001309,PATO:0001309,PATO:0001309,duration,A process quality inhering in a bearer by virtue of the bearer's magnitude of the temporal extent between the starting and ending point.,,,
http://purl.obolibrary.org/obo/PATO_0000165,PATO:0000165,PATO:0000165,time,A quality in which events occur in sequence.,,,
http://purl.obolibrary.org/obo/PATO_0000215,PATO:0000215,PATO:0000215,obsolete respiratory function,,true,,
http://purl.obolibrary.org/obo/PATO_0001119,PATO:0001119,PATO:0001119,obsolete absolute momentum value,,true,,
http://purl.obolibrary.org/obo/PATO_0000025,PATO:0000025,PATO:0000025,composition,A single physical entity inhering in an bearer by virtue of the bearer's quantities or relative ratios of subparts.,,,
http://purl.obolibrary.org/obo/PATO_0000957,PATO:0000957,PATO:0000957,opacity,An optical quality which obtains by virtue of the ability of the bearer to absorb visible light.,,,
http://purl.obolibrary.org/obo/PATO_0000767,PATO:0000767,PATO:0000767,obsolete increased consumption,A consumption which is relatively high.,true,,
http://purl.obolibrary.org/obo/PATO_0001911,PATO:0001911,PATO:0001911,circling,A behavioral quality inhering in a bearer by virtue of the bearer's exhibiting movement in a circular course.,,,
http://purl.obolibrary.org/obo/PATO_0000577,PATO:0000577,PATO:0000577,obsolete weight value,,true,,
http://purl.obolibrary.org/obo/PATO_0001721,PATO:0001721,PATO:0001721,male receptivity,A behavioral quality which holds by virtue of extent of the receptiveness of a male to female advances.,,,
http://purl.obolibrary.org/obo/PATO_0000387,PATO:0000387,PATO:0000387,soft,A hardness quality of giving little resistance to pressure.,,,
http://purl.obolibrary.org/obo/PATO_0001531,PATO:0001531,PATO:0001531,cellular adhesivity,"A cellular quality that exists by virtue of the disposition of the cell to adhere to other cells and molecules, through the emergent action of the molecular parts of the cell surface.",,,
http://purl.obolibrary.org/obo/PATO_0002435,PATO:0002435,PATO:0002435,abutting,A positional quality inhering in a bearer by virtue of the bearer touching another entity along a border or with a projecting part.,,,
http://purl.obolibrary.org/obo/PATO_0000197,PATO:0000197,PATO:0000197,obsolete transfer_arousal,,true,,
http://purl.obolibrary.org/obo/PATO_0001341,PATO:0001341,PATO:0001341,a mating type (yeast),A S. cerevisiae mating type cells that secrete a pheromone that in alpha haploids stimulates processes that lead to mating.,,,
http://purl.obolibrary.org/obo/PATO_0002245,PATO:0002245,PATO:0002245,increased force,A force which relative high.,,,
http://purl.obolibrary.org/obo/PATO_0001151,PATO:0001151,PATO:0001151,obsolete relative susceptibility value,,true,,
http://purl.obolibrary.org/obo/PATO_0002055,PATO:0002055,PATO:0002055,increased fragility,A fragility which is relatively high.,,,
http://purl.obolibrary.org/obo/PATO_0045043,PATO:0045043,PATO:0045043,normal elevation,An elevation which is relatively normal or average,,,
http://purl.obolibrary.org/obo/PATO_0040024,PATO:0040024,PATO:0040024,bilaterally paired,"The bearer of this quality has_part n=2 of the indicated entity type, where n is unpaired for a comparable organism.",,,
http://purl.obolibrary.org/obo/PATO_0001893,PATO:0001893,PATO:0001893,increased odor,An odor quality of having increased odor.,,,
http://purl.obolibrary.org/obo/PATO_0000400,PATO:0000400,PATO:0000400,obsolete morphology value,,true,,
http://purl.obolibrary.org/obo/PATO_0001304,PATO:0001304,PATO:0001304,variability of temperature,A variability quality inhering in a bearer by virtue of whether the bearer exhibits temperature variation or change.,,,
http://purl.obolibrary.org/obo/PATO_0002208,PATO:0002208,PATO:0002208,spoon-shaped,A concave 3-D shape quality inhering in a bearer by virtue of the bearer's being shaped in the form of a spoon.,,,
http://purl.obolibrary.org/obo/PATO_0000210,PATO:0000210,PATO:0000210,obsolete excretory function,,true,,
http://purl.obolibrary.org/obo/PATO_0001114,PATO:0001114,PATO:0001114,obsolete relative energy value,,true,,
http://purl.obolibrary.org/obo/PATO_0002018,PATO:0002018,PATO:0002018,decreased magnitude,,,,
http://purl.obolibrary.org/obo/PATO_0045006,PATO:0045006,PATO:0045006,normal avidity,An avidity which is relatively normal or average.,,,
http://purl.obolibrary.org/obo/PATO_0000952,PATO:0000952,PATO:0000952,brown,"A color consisting of dark orange, red, of very low intensity.",,,
http://purl.obolibrary.org/obo/PATO_0001856,PATO:0001856,PATO:0001856,introverted,An oriented quality inhering in a bearer by virtue of the bearer's being turned inward upon itself.,,,
http://purl.obolibrary.org/obo/PATO_0000762,PATO:0000762,PATO:0000762,obsolete impaired,"Diminished, damaged, or weakened.",true,,
http://purl.obolibrary.org/obo/PATO_0000572,PATO:0000572,PATO:0000572,obsolete relative length value,,true,,
http://purl.obolibrary.org/obo/PATO_0001476,PATO:0001476,PATO:0001476,decreased position,A positional which is relatively low.,,,
http://purl.obolibrary.org/obo/PATO_0000382,PATO:0000382,PATO:0000382,obsolete gender value,,true,,
http://purl.obolibrary.org/obo/PATO_0001286,PATO:0001286,PATO:0001286,desaturated yellow,A color consisting of yellow hue and low saturation.,,,
http://purl.obolibrary.org/obo/PATO_0002430,PATO:0002430,PATO:0002430,strap-shaped,A shape quality in which the bearer is shaped like a narrow band; ligulate.,,,
http://purl.obolibrary.org/obo/PATO_0000192,PATO:0000192,PATO:0000192,obsolete locomotor_activity,,true,,
http://purl.obolibrary.org/obo/PATO_0001096,PATO:0001096,PATO:0001096,obsolete absolute force value,,true,,
http://purl.obolibrary.org/obo/PATO_0002240,PATO:0002240,PATO:0002240,teardrop-shaped,A convex 3-D shape quality inhering in a bearer by virtue of the bearer's shape resembling falling drop.,,,
http://purl.obolibrary.org/obo/PATO_0002050,PATO:0002050,PATO:0002050,normal amount,An amount which normal.,,,
http://purl.obolibrary.org/obo/PATO_0000915,PATO:0000915,PATO:0000915,thickness,A 1-D extent quality which is equal to the dimension through an object as opposed to its length or width.,,,
