term,curie,acc,name,description,is_obsolete,replacement,replacement_acc
http://purl.obolibrary.org/obo/MA_0001256,MA:0001256,MA:0001256,eyelid skin,,,,
http://purl.obolibrary.org/obo/MA_0002400,MA:0002400,MA:0002400,triceps surae,,,,
http://purl.obolibrary.org/obo/MA_0000162,MA:0000162,MA:0000162,hair root sheath,,,,
http://purl.obolibrary.org/obo/MA_0001066,MA:0001066,MA:0001066,substantia nigra pars reticulata,,,,
http://purl.obolibrary.org/obo/MA_0002210,MA:0002210,MA:0002210,renal vein,,,,
http://purl.obolibrary.org/obo/MA_0002020,MA:0002020,MA:0002020,pial artery,,,,
http://purl.obolibrary.org/obo/MA_0001998,MA:0001998,MA:0001998,medial tarsal artery,,,,
http://purl.obolibrary.org/obo/MA_0003203,MA:0003203,MA:0003203,gut mesentery,,,,
http://purl.obolibrary.org/obo/MA_0002952,MA:0002952,MA:0002952,pyloric sphincter,,,,
http://purl.obolibrary.org/obo/MA_0002762,MA:0002762,MA:0002762,caput epididymis,,,,
http://purl.obolibrary.org/obo/MA_0003013,MA:0003013,MA:0003013,rete testis,,,,
http://purl.obolibrary.org/obo/MA_0002572,MA:0002572,MA:0002572,descending thoracic aorta,,,,
http://purl.obolibrary.org/obo/MA_0002382,MA:0002382,MA:0002382,splenius,,,,
http://purl.obolibrary.org/obo/MA_0002192,MA:0002192,MA:0002192,superior pancreatico-duodenal vein,,,,
http://purl.obolibrary.org/obo/MA_0000505,MA:0000505,MA:0000505,upper back blood vessel,,,,
http://purl.obolibrary.org/obo/MA_0001409,MA:0001409,MA:0001409,rib 9,,,,
http://purl.obolibrary.org/obo/MA_0000315,MA:0000315,MA:0000315,rib,,,,
http://purl.obolibrary.org/obo/MA_0001219,MA:0001219,MA:0001219,tympanic cavity blood vessel,,,,
http://purl.obolibrary.org/obo/MA_0000125,MA:0000125,MA:0000125,dorsal pancreatic duct,,,,
http://purl.obolibrary.org/obo/MA_0001029,MA:0001029,MA:0001029,trigeminal V motor nucleus,,,,
http://purl.obolibrary.org/obo/MA_0003185,MA:0003185,MA:0003185,brainstem reticular formation,,,,
http://purl.obolibrary.org/obo/MA_0000867,MA:0000867,MA:0000867,ventral posterior thalamic group,,,,
http://purl.obolibrary.org/obo/MA_0000677,MA:0000677,MA:0000677,lower leg connective tissue,,,,
http://purl.obolibrary.org/obo/MA_0002915,MA:0002915,MA:0002915,middle phalanx,,,,
http://purl.obolibrary.org/obo/MA_0001821,MA:0001821,MA:0001821,respiratory system lamina propria,,,,
http://purl.obolibrary.org/obo/MA_0002725,MA:0002725,MA:0002725,pharynx epithelium,,,,
http://purl.obolibrary.org/obo/MA_0000487,MA:0000487,MA:0000487,articular cartilage,,,,
http://purl.obolibrary.org/obo/MA_0001631,MA:0001631,MA:0001631,common bile duct,,,,
http://purl.obolibrary.org/obo/MA_0002535,MA:0002535,MA:0002535,nasal mucus,,,,
http://purl.obolibrary.org/obo/MA_0000297,MA:0000297,MA:0000297,tarsal bone,,,,
http://purl.obolibrary.org/obo/MA_0001441,MA:0001441,MA:0001441,thoracic vertebra 4,,,,
http://purl.obolibrary.org/obo/MA_0002345,MA:0002345,MA:0002345,obliquus externus abdominis,,,,
http://purl.obolibrary.org/obo/MA_0001251,MA:0001251,MA:0001251,eyelid connective tissue,,,,
http://purl.obolibrary.org/obo/MA_0002155,MA:0002155,MA:0002155,anterior jugular vein,,,,
http://purl.obolibrary.org/obo/MA_0001061,MA:0001061,MA:0001061,midbrain pia mater,,,,
http://purl.obolibrary.org/obo/MA_0001993,MA:0001993,MA:0001993,major palatine artery,,,,
http://purl.obolibrary.org/obo/MA_0003148,MA:0003148,MA:0003148,skeletal muscle,,,,
http://purl.obolibrary.org/obo/MA_0002897,MA:0002897,MA:0002897,mammary gland connective tissue,,,,
http://purl.obolibrary.org/obo/MA_0000500,MA:0000500,MA:0000500,lower back bone,,,,
http://purl.obolibrary.org/obo/MA_0001404,MA:0001404,MA:0001404,rib 4,,,,
http://purl.obolibrary.org/obo/MA_0002308,MA:0002308,MA:0002308,geniohyoid,,,,
http://purl.obolibrary.org/obo/MA_0000310,MA:0000310,MA:0000310,caudal vertebra,,,,
http://purl.obolibrary.org/obo/MA_0001214,MA:0001214,MA:0001214,posterior semicircular duct,,,,
http://purl.obolibrary.org/obo/MA_0000120,MA:0000120,MA:0000120,pancreas,,,,
http://purl.obolibrary.org/obo/MA_0002118,MA:0002118,MA:0002118,femoral vein,,,,
http://purl.obolibrary.org/obo/MA_0001024,MA:0001024,MA:0001024,raphe magnus nucleus,,,,
http://purl.obolibrary.org/obo/MA_0003180,MA:0003180,MA:0003180,tricuspid valve leaflet,,,,
http://purl.obolibrary.org/obo/MA_0001956,MA:0001956,MA:0001956,lateral dorsal digital artery for digit 05,,,,
http://purl.obolibrary.org/obo/MA_0000862,MA:0000862,MA:0000862,lateral thalamic group,,,,
http://purl.obolibrary.org/obo/MA_0001766,MA:0001766,MA:0001766,larynx mucosa,,,,
http://purl.obolibrary.org/obo/MA_0002910,MA:0002910,MA:0002910,vibrissa follicle,,,,
http://purl.obolibrary.org/obo/MA_0000672,MA:0000672,MA:0000672,leg muscle,,,,
http://purl.obolibrary.org/obo/MA_0001576,MA:0001576,MA:0001576,gingival epithelium,,,,
http://purl.obolibrary.org/obo/MA_0002720,MA:0002720,MA:0002720,venous system,,,,
http://purl.obolibrary.org/obo/MA_0000482,MA:0000482,MA:0000482,dorsal mesocardium,,,,
http://purl.obolibrary.org/obo/MA_0001386,MA:0001386,MA:0001386,foot middle phalanx,,,,
http://purl.obolibrary.org/obo/MA_0002530,MA:0002530,MA:0002530,pericardial fluid,,,,
http://purl.obolibrary.org/obo/MA_0000292,MA:0000292,MA:0000292,pectoral girdle bone,,,,
http://purl.obolibrary.org/obo/MA_0001196,MA:0001196,MA:0001196,external spiral sulcus,,,,
http://purl.obolibrary.org/obo/MA_0002340,MA:0002340,MA:0002340,longus capitis,,,,
http://purl.obolibrary.org/obo/MA_0002150,MA:0002150,MA:0002150,left internal spermatic vein,,,,
http://purl.obolibrary.org/obo/MA_0003143,MA:0003143,MA:0003143,pharynx mucosa,,,,
http://purl.obolibrary.org/obo/MA_0002892,MA:0002892,MA:0002892,vestibular epithelium,,,,
http://purl.obolibrary.org/obo/MA_0001919,MA:0001919,MA:0001919,maxillary artery,,,,
http://purl.obolibrary.org/obo/MA_0000825,MA:0000825,MA:0000825,choroid plexus stroma,,,,
http://purl.obolibrary.org/obo/MA_0001729,MA:0001729,MA:0001729,uterus serosa,,,,
http://purl.obolibrary.org/obo/MA_0000635,MA:0000635,MA:0000635,shoulder skin,,,,
http://purl.obolibrary.org/obo/MA_0001539,MA:0001539,MA:0001539,intestine smooth muscle,,,,
http://purl.obolibrary.org/obo/MA_0000445,MA:0000445,MA:0000445,omental bursa,,,,
http://purl.obolibrary.org/obo/MA_0001349,MA:0001349,MA:0001349,navicular,,,,
http://purl.obolibrary.org/obo/MA_0000255,MA:0000255,MA:0000255,auditory tube,,,,
http://purl.obolibrary.org/obo/MA_0001159,MA:0001159,MA:0001159,thoracic ganglion,,,,
http://purl.obolibrary.org/obo/MA_0002303,MA:0002303,MA:0002303,dorsal foot interosseus muscle,,,,
http://purl.obolibrary.org/obo/MA_0000065,MA:0000065,MA:0000065,capillary,,,,
http://purl.obolibrary.org/obo/MA_0002113,MA:0002113,MA:0002113,dural vein,,,,
http://purl.obolibrary.org/obo/MA_0000997,MA:0000997,MA:0000997,cerebellum purkinje cell layer,,,,
http://purl.obolibrary.org/obo/MA_0001951,MA:0001951,MA:0001951,femoral artery,,,,
http://purl.obolibrary.org/obo/MA_0003106,MA:0003106,MA:0003106,tibia metaphysis,,,,
http://purl.obolibrary.org/obo/MA_0002855,MA:0002855,MA:0002855,tunica media,,,,
http://purl.obolibrary.org/obo/MA_0001761,MA:0001761,MA:0001761,base of arytenoid,,,,
http://purl.obolibrary.org/obo/MA_0002665,MA:0002665,MA:0002665,hilar part of hepatic duct,,,,
http://purl.obolibrary.org/obo/MA_0001571,MA:0001571,MA:0001571,esophagus serosa,,,,
http://purl.obolibrary.org/obo/MA_0002475,MA:0002475,MA:0002475,cheek,,,,
http://purl.obolibrary.org/obo/MA_0001381,MA:0001381,MA:0001381,foot digit 1 phalanx,,,,
http://purl.obolibrary.org/obo/MA_0002285,MA:0002285,MA:0002285,cutaneous trunci,,,,
http://purl.obolibrary.org/obo/MA_0001191,MA:0001191,MA:0001191,limbus lamina spiralis,,,,
http://purl.obolibrary.org/obo/MA_0002095,MA:0002095,MA:0002095,superior cerebellar vein,,,,
http://purl.obolibrary.org/obo/MA_0000408,MA:0000408,MA:0000408,penis,,,,
http://purl.obolibrary.org/obo/MA_0000218,MA:0000218,MA:0000218,peripheral nervous system,,,,
http://purl.obolibrary.org/obo/MA_0000028,MA:0000028,MA:0000028,upper back,,,,
http://purl.obolibrary.org/obo/MA_0003088,MA:0003088,MA:0003088,parotid lymph node,,,,
http://purl.obolibrary.org/obo/MA_0001914,MA:0001914,MA:0001914,suprarenal artery,,,,
http://purl.obolibrary.org/obo/MA_0000820,MA:0000820,MA:0000820,brain white matter,,,,
http://purl.obolibrary.org/obo/MA_0002818,MA:0002818,MA:0002818,mandible neck,,,,
http://purl.obolibrary.org/obo/MA_0001724,MA:0001724,MA:0001724,cervix epithelium,,,,
http://purl.obolibrary.org/obo/MA_0002628,MA:0002628,MA:0002628,distal straight tubule premacula segment,,,,
http://purl.obolibrary.org/obo/MA_0000630,MA:0000630,MA:0000630,hand skin,,,,
http://purl.obolibrary.org/obo/MA_0001534,MA:0001534,MA:0001534,internal anal sphincter,,,,
http://purl.obolibrary.org/obo/MA_0002438,MA:0002438,MA:0002438,striated muscle tissue,,,,
http://purl.obolibrary.org/obo/MA_0000440,MA:0000440,MA:0000440,terminal bronchus,,,,
http://purl.obolibrary.org/obo/MA_0001344,MA:0001344,MA:0001344,central carpal bone,,,,
http://purl.obolibrary.org/obo/MA_0000250,MA:0000250,MA:0000250,osseus semicircular canal,,,,
http://purl.obolibrary.org/obo/MA_0002248,MA:0002248,MA:0002248,ulnar collateral vein,,,,
http://purl.obolibrary.org/obo/MA_0001154,MA:0001154,MA:0001154,inferior cervical ganglion,,,,
http://purl.obolibrary.org/obo/MA_0000060,MA:0000060,MA:0000060,blood vessel,,,,
http://purl.obolibrary.org/obo/MA_0002058,MA:0002058,MA:0002058,sural artery,,,,
http://purl.obolibrary.org/obo/MA_0000992,MA:0000992,MA:0000992,flocculus,,,,
http://purl.obolibrary.org/obo/MA_0001896,MA:0001896,MA:0001896,guard hair,,,,
http://purl.obolibrary.org/obo/MA_0002850,MA:0002850,MA:0002850,somatic nervous system,,,,
http://purl.obolibrary.org/obo/MA_0003101,MA:0003101,MA:0003101,prevertebral ganglion,,,,
http://purl.obolibrary.org/obo/MA_0002660,MA:0002660,MA:0002660,common hepatic duct,,,,
http://purl.obolibrary.org/obo/MA_0002470,MA:0002470,MA:0002470,submandibular ganglion,,,,
http://purl.obolibrary.org/obo/MA_0002280,MA:0002280,MA:0002280,constrictor muscle of pharynx superior,,,,
http://purl.obolibrary.org/obo/MA_0002090,MA:0002090,MA:0002090,caudal auricular vein,,,,
http://purl.obolibrary.org/obo/MA_0000403,MA:0000403,MA:0000403,preputial gland of male,,,,
http://purl.obolibrary.org/obo/MA_0001307,MA:0001307,MA:0001307,fovea,,,,
http://purl.obolibrary.org/obo/MA_0000213,MA:0000213,MA:0000213,cranial ganglion/nerve,,,,
http://purl.obolibrary.org/obo/MA_0001117,MA:0001117,MA:0001117,spinal cord central canal,,,,
http://purl.obolibrary.org/obo/MA_0000023,MA:0000023,MA:0000023,head,,,,
http://purl.obolibrary.org/obo/MA_0003083,MA:0003083,MA:0003083,spinal cord lumbar segment>,,,,
http://purl.obolibrary.org/obo/MA_0000955,MA:0000955,MA:0000955,hippocampus molecular layer,,,,
http://purl.obolibrary.org/obo/MA_0001859,MA:0001859,MA:0001859,trachea non-cartilage connective tissue,,,,
http://purl.obolibrary.org/obo/MA_0000765,MA:0000765,MA:0000765,spleen periarteriolar lymphatic sheath,,,,
http://purl.obolibrary.org/obo/MA_0001669,MA:0001669,MA:0001669,proximal convoluted tubule,,,,
http://purl.obolibrary.org/obo/MA_0002813,MA:0002813,MA:0002813,oval window,,,,
http://purl.obolibrary.org/obo/MA_0000575,MA:0000575,MA:0000575,head blood vessel,,,,
http://purl.obolibrary.org/obo/MA_0002623,MA:0002623,MA:0002623,kidney inner medulla loop of henle,,,,
http://purl.obolibrary.org/obo/MA_0000385,MA:0000385,MA:0000385,oviduct,,,,
http://purl.obolibrary.org/obo/MA_0001289,MA:0001289,MA:0001289,sphincter pupillae,,,,
http://purl.obolibrary.org/obo/MA_0002433,MA:0002433,MA:0002433,anatomic region,,,,
http://purl.obolibrary.org/obo/MA_0000195,MA:0000195,MA:0000195,hindbrain,,,,
http://purl.obolibrary.org/obo/MA_0001099,MA:0001099,MA:0001099,optic tract,,,,
http://purl.obolibrary.org/obo/MA_0002243,MA:0002243,MA:0002243,tibial vein,,,,
http://purl.obolibrary.org/obo/MA_0002053,MA:0002053,MA:0002053,superficial radial artery,,,,
http://purl.obolibrary.org/obo/MA_0003236,MA:0003236,MA:0003236,mesovarium,,,,
http://purl.obolibrary.org/obo/MA_0002985,MA:0002985,MA:0002985,manubrium mallei,,,,
http://purl.obolibrary.org/obo/MA_0001891,MA:0001891,MA:0001891,adrenal gland zona glomerulosa,,,,
http://purl.obolibrary.org/obo/MA_0003046,MA:0003046,MA:0003046,perianal skin,,,,
http://purl.obolibrary.org/obo/MA_0002795,MA:0002795,MA:0002795,coronal suture,,,,
http://purl.obolibrary.org/obo/MA_0000918,MA:0000918,MA:0000918,secondary somatosensory cortex,,,,
http://purl.obolibrary.org/obo/MA_0000728,MA:0000728,MA:0000728,thyroid gland left lobe,,,,
http://purl.obolibrary.org/obo/MA_0000538,MA:0000538,MA:0000538,perineal muscle,,,,
http://purl.obolibrary.org/obo/MA_0000348,MA:0000348,MA:0000348,tooth,,,,
http://purl.obolibrary.org/obo/MA_0000158,MA:0000158,MA:0000158,hair medulla,,,,
http://purl.obolibrary.org/obo/MA_0001302,MA:0001302,MA:0001302,lens anterior epithelium,,,,
http://purl.obolibrary.org/obo/MA_0002206,MA:0002206,MA:0002206,pulmonary vein,,,,
http://purl.obolibrary.org/obo/MA_0001112,MA:0001112,MA:0001112,grey matter,,,,
http://purl.obolibrary.org/obo/MA_0002016,MA:0002016,MA:0002016,pericardiacoophrenic artery,,,,
http://purl.obolibrary.org/obo/MA_0000950,MA:0000950,MA:0000950,hippocampus CA1,,,,
http://purl.obolibrary.org/obo/MA_0002948,MA:0002948,MA:0002948,pelvis ligament,,,,
http://purl.obolibrary.org/obo/MA_0001854,MA:0001854,MA:0001854,trachea basement membrane,,,,
http://purl.obolibrary.org/obo/MA_0003009,MA:0003009,MA:0003009,baroreceptor,,,,
http://purl.obolibrary.org/obo/MA_0000760,MA:0000760,MA:0000760,spleen trabecular vein,,,,
http://purl.obolibrary.org/obo/MA_0002758,MA:0002758,MA:0002758,levator auris longus,,,,
http://purl.obolibrary.org/obo/MA_0001664,MA:0001664,MA:0001664,urinary space,,,,
http://purl.obolibrary.org/obo/MA_0002568,MA:0002568,MA:0002568,alveolar wall,,,,
http://purl.obolibrary.org/obo/MA_0000570,MA:0000570,MA:0000570,head or neck connective tissue,,,,
http://purl.obolibrary.org/obo/MA_0001474,MA:0001474,MA:0001474,supraoccipital bone,,,,
http://purl.obolibrary.org/obo/MA_0002378,MA:0002378,MA:0002378,serratus ventralis,,,,
http://purl.obolibrary.org/obo/MA_0000380,MA:0000380,MA:0000380,urinary bladder,,,,
http://purl.obolibrary.org/obo/MA_0001284,MA:0001284,MA:0001284,tunica vasculosa plexus,,,,
http://purl.obolibrary.org/obo/MA_0000190,MA:0000190,MA:0000190,dentate gyrus,,,,
http://purl.obolibrary.org/obo/MA_0001094,MA:0001094,MA:0001094,hypoglossal XII nerve,,,,
http://purl.obolibrary.org/obo/MA_0003231,MA:0003231,MA:0003231,incisor dental papilla,,,,
http://purl.obolibrary.org/obo/MA_0002980,MA:0002980,MA:0002980,dorsal raphe nucleus,,,,
http://purl.obolibrary.org/obo/MA_0003041,MA:0003041,MA:0003041,merocrine gland,,,,
http://purl.obolibrary.org/obo/MA_0002790,MA:0002790,MA:0002790,semilunar valve,,,,
http://purl.obolibrary.org/obo/MA_0000913,MA:0000913,MA:0000913,occipital cortex,,,,
http://purl.obolibrary.org/obo/MA_0001817,MA:0001817,MA:0001817,respiratory system reticular lamina,,,,
http://purl.obolibrary.org/obo/MA_0000723,MA:0000723,MA:0000723,pancreas right lobe,,,,
http://purl.obolibrary.org/obo/MA_0001627,MA:0001627,MA:0001627,stomach smooth muscle,,,,
http://purl.obolibrary.org/obo/MA_0000533,MA:0000533,MA:0000533,pelvis connective tissue,,,,
http://purl.obolibrary.org/obo/MA_0001437,MA:0001437,MA:0001437,sacral vertebra 4,,,,
http://purl.obolibrary.org/obo/MA_0000343,MA:0000343,MA:0000343,lip,,,,
http://purl.obolibrary.org/obo/MA_0001247,MA:0001247,MA:0001247,harderian gland,,,,
http://purl.obolibrary.org/obo/MA_0000153,MA:0000153,MA:0000153,epidermis,,,,
http://purl.obolibrary.org/obo/MA_0001057,MA:0001057,MA:0001057,trigeminal V mesencephalic nucleus,,,,
http://purl.obolibrary.org/obo/MA_0002201,MA:0002201,MA:0002201,proximal caudal femoral vein,,,,
http://purl.obolibrary.org/obo/MA_0002011,MA:0002011,MA:0002011,ophthalmic artery,,,,
http://purl.obolibrary.org/obo/MA_0001989,MA:0001989,MA:0001989,lateral thoracic artery,,,,
http://purl.obolibrary.org/obo/MA_0000895,MA:0000895,MA:0000895,putamen,,,,
http://purl.obolibrary.org/obo/MA_0001799,MA:0001799,MA:0001799,respiratory system blood vessel,,,,
http://purl.obolibrary.org/obo/MA_0002943,MA:0002943,MA:0002943,secretory circumventricular organ,,,,
http://purl.obolibrary.org/obo/MA_0003004,MA:0003004,MA:0003004,nonskeletal ligament,,,,
http://purl.obolibrary.org/obo/MA_0002753,MA:0002753,MA:0002753,spinal cord intermediolateral nucleus,,,,
http://purl.obolibrary.org/obo/MA_0002563,MA:0002563,MA:0002563,endocrine gland,,,,
http://purl.obolibrary.org/obo/MA_0002373,MA:0002373,MA:0002373,semispinalis cervicis,,,,
http://purl.obolibrary.org/obo/MA_0002183,MA:0002183,MA:0002183,obturator vein,,,,
http://purl.obolibrary.org/obo/MA_0000306,MA:0000306,MA:0000306,hand phalanx,,,,
http://purl.obolibrary.org/obo/MA_0000116,MA:0000116,MA:0000116,adrenal gland,,,,
http://purl.obolibrary.org/obo/MA_0003176,MA:0003176,MA:0003176,spiral vessel,,,,
http://purl.obolibrary.org/obo/MA_0000858,MA:0000858,MA:0000858,infundibulum,,,,
http://purl.obolibrary.org/obo/MA_0002906,MA:0002906,MA:0002906,decidua capsularis,,,,
http://purl.obolibrary.org/obo/MA_0000668,MA:0000668,MA:0000668,knee skin,,,,
http://purl.obolibrary.org/obo/MA_0001812,MA:0001812,MA:0001812,respiratory system venous smooth muscle,,,,
http://purl.obolibrary.org/obo/MA_0000478,MA:0000478,MA:0000478,left dorsal aorta,,,,
http://purl.obolibrary.org/obo/MA_0002716,MA:0002716,MA:0002716,zeugopod,,,,
http://purl.obolibrary.org/obo/MA_0001622,MA:0001622,MA:0001622,falciform ligament,,,,
http://purl.obolibrary.org/obo/MA_0002526,MA:0002526,MA:0002526,seminal vesicle secretion,,,,
http://purl.obolibrary.org/obo/MA_0000288,MA:0000288,MA:0000288,olfactory receptor nerve,,,,
http://purl.obolibrary.org/obo/MA_0001432,MA:0001432,MA:0001432,lumbar vertebra 5,,,,
http://purl.obolibrary.org/obo/MA_0002336,MA:0002336,MA:0002336,longissimus capitis,,,,
http://purl.obolibrary.org/obo/MA_0000098,MA:0000098,MA:0000098,heart mesentery,,,,
http://purl.obolibrary.org/obo/MA_0001242,MA:0001242,MA:0001242,corneal endothelium,,,,
http://purl.obolibrary.org/obo/MA_0002146,MA:0002146,MA:0002146,ilio-lumbar vein,,,,
http://purl.obolibrary.org/obo/MA_0001052,MA:0001052,MA:0001052,solitary tract nucleus,,,,
http://purl.obolibrary.org/obo/MA_0001984,MA:0001984,MA:0001984,internal thoracic artery,,,,
http://purl.obolibrary.org/obo/MA_0003139,MA:0003139,MA:0003139,integumental system muscle,,,,
http://purl.obolibrary.org/obo/MA_0000890,MA:0000890,MA:0000890,globus pallidus,,,,
http://purl.obolibrary.org/obo/MA_0002888,MA:0002888,MA:0002888,muscular system,,,,
http://purl.obolibrary.org/obo/MA_0001794,MA:0001794,MA:0001794,maxillary sinus,,,,
http://purl.obolibrary.org/obo/MA_0002698,MA:0002698,MA:0002698,submandibular duct,,,,
http://purl.obolibrary.org/obo/MA_0000301,MA:0000301,MA:0000301,metacarpal/metatarsal bone,,,,
http://purl.obolibrary.org/obo/MA_0001205,MA:0001205,MA:0001205,scala tympani,,,,
http://purl.obolibrary.org/obo/MA_0000111,MA:0000111,MA:0000111,annulus fibrosus,,,,
http://purl.obolibrary.org/obo/MA_0002109,MA:0002109,MA:0002109,dorsal vena of penis,,,,
http://purl.obolibrary.org/obo/MA_0003171,MA:0003171,MA:0003171,nose epithelium,,,,
http://purl.obolibrary.org/obo/MA_0001947,MA:0001947,MA:0001947,ductus arteriosis,,,,
http://purl.obolibrary.org/obo/MA_0000853,MA:0000853,MA:0000853,tuberomammillary nucleus,,,,
http://purl.obolibrary.org/obo/MA_0001757,MA:0001757,MA:0001757,laryngeal intrinsic ligament,,,,
http://purl.obolibrary.org/obo/MA_0002901,MA:0002901,MA:0002901,aorta wall,,,,
http://purl.obolibrary.org/obo/MA_0000663,MA:0000663,MA:0000663,hindlimb muscle,,,,
http://purl.obolibrary.org/obo/MA_0001567,MA:0001567,MA:0001567,esophagus squamous epithelium,,,,
http://purl.obolibrary.org/obo/MA_0000473,MA:0000473,MA:0000473,subcutaneous adipose tissue,,,,
http://purl.obolibrary.org/obo/MA_0002711,MA:0002711,MA:0002711,immune system,,,,
http://purl.obolibrary.org/obo/MA_0001377,MA:0001377,MA:0001377,proximal sesamoid bone of hand,,,,
http://purl.obolibrary.org/obo/MA_0002521,MA:0002521,MA:0002521,male reproductive system fluid/secretion,,,,
http://purl.obolibrary.org/obo/MA_0000283,MA:0000283,MA:0000283,nasal capsule,,,,
http://purl.obolibrary.org/obo/MA_0001187,MA:0001187,MA:0001187,endolymphatic duct,,,,
http://purl.obolibrary.org/obo/MA_0002331,MA:0002331,MA:0002331,latissimus dorsi,,,,
http://purl.obolibrary.org/obo/MA_0000093,MA:0000093,MA:0000093,heart right ventricle,,,,
http://purl.obolibrary.org/obo/MA_0002141,MA:0002141,MA:0002141,ileocolic vein,,,,
http://purl.obolibrary.org/obo/MA_0003134,MA:0003134,MA:0003134,right lung lobar bronchus,,,,
http://purl.obolibrary.org/obo/MA_0002883,MA:0002883,MA:0002883,sacral lymph node,,,,
http://purl.obolibrary.org/obo/MA_0002693,MA:0002693,MA:0002693,intestine wall,,,,
http://purl.obolibrary.org/obo/MA_0000816,MA:0000816,MA:0000816,brain pia mater,,,,
http://purl.obolibrary.org/obo/MA_0000626,MA:0000626,MA:0000626,hand digit skin,,,,
http://purl.obolibrary.org/obo/MA_0000436,MA:0000436,MA:0000436,bronchus,,,,
http://purl.obolibrary.org/obo/MA_0000246,MA:0000246,MA:0000246,saccule,,,,
http://purl.obolibrary.org/obo/MA_0001200,MA:0001200,MA:0001200,vestibular membrane,,,,
http://purl.obolibrary.org/obo/MA_0002104,MA:0002104,MA:0002104,dorsal intercostal vein,,,,
http://purl.obolibrary.org/obo/MA_0001010,MA:0001010,MA:0001010,abducens VI nucleus,,,,
http://purl.obolibrary.org/obo/MA_0000988,MA:0000988,MA:0000988,hindbrain arachnoid mater,,,,
http://purl.obolibrary.org/obo/MA_0000798,MA:0000798,MA:0000798,dermis adipose tissue,,,,
http://purl.obolibrary.org/obo/MA_0001942,MA:0001942,MA:0001942,dorsal artery of foot,,,,
http://purl.obolibrary.org/obo/MA_0002846,MA:0002846,MA:0002846,kidney epithelium,,,,
http://purl.obolibrary.org/obo/MA_0001752,MA:0001752,MA:0001752,reproductive organ,,,,
http://purl.obolibrary.org/obo/MA_0002656,MA:0002656,MA:0002656,ureter luminal urothelium,,,,
http://purl.obolibrary.org/obo/MA_0001562,MA:0001562,MA:0001562,small intestine submucosa,,,,
http://purl.obolibrary.org/obo/MA_0002466,MA:0002466,MA:0002466,perineum,,,,
http://purl.obolibrary.org/obo/MA_0001372,MA:0001372,MA:0001372,metatarsal bone digit 4,,,,
http://purl.obolibrary.org/obo/MA_0002276,MA:0002276,MA:0002276,cleidooccipital,,,,
http://purl.obolibrary.org/obo/MA_0001182,MA:0001182,MA:0001182,modiolus,,,,
http://purl.obolibrary.org/obo/MA_0002086,MA:0002086,MA:0002086,basilic vein,,,,
http://purl.obolibrary.org/obo/MA_0000209,MA:0000209,MA:0000209,midbrain periaqueductal grey,,,,
http://purl.obolibrary.org/obo/MA_0000019,MA:0000019,MA:0000019,visceral organ system,,,,
http://purl.obolibrary.org/obo/MA_0003079,MA:0003079,MA:0003079,snout skin,,,,
http://purl.obolibrary.org/obo/MA_0001905,MA:0001905,MA:0001905,jaw,,,,
http://purl.obolibrary.org/obo/MA_0000811,MA:0000811,MA:0000811,brain nucleus,,,,
http://purl.obolibrary.org/obo/MA_0002809,MA:0002809,MA:0002809,cochlear labyrinth,,,,
http://purl.obolibrary.org/obo/MA_0001715,MA:0001715,MA:0001715,zona pellucida,,,,
http://purl.obolibrary.org/obo/MA_0002619,MA:0002619,MA:0002619,kidney medulla interstitium,,,,
http://purl.obolibrary.org/obo/MA_0000621,MA:0000621,MA:0000621,hand digit blood vessel,,,,
http://purl.obolibrary.org/obo/MA_0001525,MA:0001525,MA:0001525,bowel wall,,,,
http://purl.obolibrary.org/obo/MA_0002429,MA:0002429,MA:0002429,dentate gyrus layer,,,,
http://purl.obolibrary.org/obo/MA_0000431,MA:0000431,MA:0000431,paranasal sinus,,,,
http://purl.obolibrary.org/obo/MA_0001335,MA:0001335,MA:0001335,acetabulum,,,,
http://purl.obolibrary.org/obo/MA_0002239,MA:0002239,MA:0002239,temporal vein,,,,
http://purl.obolibrary.org/obo/MA_0000241,MA:0000241,MA:0000241,endolymphatic appendage,,,,
http://purl.obolibrary.org/obo/MA_0001145,MA:0001145,MA:0001145,enteric nerve,,,,
http://purl.obolibrary.org/obo/MA_0000051,MA:0000051,MA:0000051,lower leg,,,,
http://purl.obolibrary.org/obo/MA_0002049,MA:0002049,MA:0002049,sublingual artery,,,,
http://purl.obolibrary.org/obo/MA_0000983,MA:0000983,MA:0000983,4th ventricle choroid plexus,,,,
http://purl.obolibrary.org/obo/MA_0001887,MA:0001887,MA:0001887,adrenal gland cortex zone,,,,
http://purl.obolibrary.org/obo/MA_0000793,MA:0000793,MA:0000793,mammary gland lobule,,,,
http://purl.obolibrary.org/obo/MA_0001697,MA:0001697,MA:0001697,urinary bladder muscle,,,,
http://purl.obolibrary.org/obo/MA_0002841,MA:0002841,MA:0002841,otolith organ,,,,
http://purl.obolibrary.org/obo/MA_0002651,MA:0002651,MA:0002651,rest of ureter,,,,
http://purl.obolibrary.org/obo/MA_0002461,MA:0002461,MA:0002461,vitreous chamber,,,,
http://purl.obolibrary.org/obo/MA_0002271,MA:0002271,MA:0002271,brachialis,,,,
http://purl.obolibrary.org/obo/MA_0002081,MA:0002081,MA:0002081,adrenal vein,,,,
http://purl.obolibrary.org/obo/MA_0000204,MA:0000204,MA:0000204,pons,,,,
